iter	Logloss
517	0.00159398157
518	0.00159396329
519	0.001593957868
520	0.001593909533
521	0.001593864762
522	0.001593862748
523	0.001593809766
524	0.001593784669
525	0.001593784669
526	0.001593755235
527	0.001593724871
528	0.001593712168
529	0.001593703647
530	0.001593675917
531	0.001593674988
532	0.001593667861
533	0.001593615809
534	0.001593568094
535	0.001593572277
536	0.001593536801
537	0.001593523168
538	0.001593470186
539	0.001593431302
540	0.001593411627
541	0.00159340698
542	0.001593366701
543	0.001593376306
544	0.001575340459
545	0.001575331629
546	0.001575302505
547	0.001575262381
548	0.001575255255
549	0.001575218384
550	0.001575197315
551	0.00157521668
552	0.001575179964
553	0.00157511335
554	0.001575082986
555	0.001575067339
556	0.001575044256
557	0.001575002429
558	0.001574989725
559	0.001574979191
560	0.001574965093
561	0.001574861144
562	0.001574855721
563	0.001574779037
564	0.001574783685
565	0.001574741082
566	0.001574731322
567	0.001574698635
568	0.001574683608
569	0.001574693367
570	0.001574647977
571	0.00157462257
572	0.0015746046
573	0.001574608163
574	0.001574570673
575	0.001574502664
576	0.001574491819
577	0.001574480201
578	0.001574432796
579	0.001574381053
580	0.001574381518
581	0.001574376096
582	0.001574322959
583	0.001574334888
584	0.001574314438
585	0.001574314438
586	0.001574261766
587	0.001574233726
588	0.001574191589
589	0.001573965099
590	0.001573965099
591	0.001573918159
592	0.001573817307
593	0.001573828151
594	0.001573806308
595	0.001573783845
596	0.001573729159
597	0.001573703442
598	0.00157367974
599	0.001573661305
600	0.001573655573
601	0.001573599802
602	0.001573523118
603	0.001573488571
604	0.001573418084
605	0.00157337796
606	0.00157337796
607	0.001573386945
608	0.001573367735
609	0.001573275404
610	0.001573284854
611	0.001573284854
612	0.001573228154
613	0.001573228154
614	0.001573240393
615	0.001573216536
616	0.001573216536
617	0.001573209719
618	0.001573203213
619	0.001573203213
620	0.00157315178
621	0.001573114755
622	0.001573129782
623	0.001573105769
624	0.001573086714
625	0.001573045971
626	0.001573024128
627	0.001573021649
628	0.001573007861
629	0.001572958907
630	0.001572959062
631	0.001572932416
632	0.001572852169
633	0.00157284024
634	0.001572808017
635	0.001572783075
636	0.001572636523
637	0.001572630481
638	0.001572616849
639	0.001572597174
640	0.00155513158
641	0.001555108033
642	0.00155509347
643	0.001555080147
644	0.001555051797
645	0.001554968452
646	0.001554967367
647	0.001554963804
648	0.001554958537
649	0.001554932356
650	0.001554899513
651	0.001554911442
652	0.001554851334
653	0.001554790916
654	0.001554789986
655	0.001554779917
656	0.001554736075
657	0.001554721203
658	0.001554721203
659	0.001554703387
660	0.001554672558
661	0.00155459479
662	0.001554567214
663	0.001554561947
664	0.001554548005
665	0.001554552032
666	0.001554524767
667	0.001554550483
668	0.001554526316
669	0.001554476123
670	0.001554468377
671	0.001554463419
672	0.001554435534
673	0.001554445449
674	0.001554436309
675	0.001554401762
676	0.001554414001
677	0.001554397424
678	0.001554328796
679	0.001554316402
680	0.001554304164
681	0.001554286813
682	0.001554263885
683	0.001554244675
684	0.001554187821
685	0.001554182398
686	0.001554165048
687	0.001554135923
688	0.001554022058
689	0.001554012608
690	0.001553937009
691	0.001553960866
692	0.001553943825
693	0.001553916869
694	0.001553897814
695	0.00155383058
696	0.001553818496
697	0.001553818496
698	0.001553827946
699	0.001553788442
700	0.001553779147
701	0.001553773415
702	0.001553698435
703	0.001553694252
704	0.001553457693
705	0.001553394176
706	0.001553316098
707	0.001553294719
708	0.001553260637
709	0.001553253201
710	0.00155323585
711	0.001553218654
712	0.001553211373
713	0.001553197276
714	0.001553203937
715	0.001553196191
716	0.001553152659
717	0.001553152659
718	0.001553162109
719	0.001553138252
720	0.001553112691
721	0.00155301943
722	0.001553022683
723	0.001553020205
724	0.001552984728
725	0.001552970011
726	0.001552898904
727	0.00155288713
728	0.001552894411
729	0.001552867146
730	0.001552822839
731	0.001552793405
732	0.001552778378
733	0.001552749718
734	0.001552721988
735	0.001552717495
736	0.001552687751
737	0.00155264205
738	0.00155263384
739	0.001552563662
740	0.001552540424
741	0.001552520904
742	0.001552507427
743	0.001552480161
744	0.001552486668
745	0.001552477372
746	0.00155223756
747	0.001552249333
748	0.001552228884
749	0.001552195577
750	0.001552158242
751	0.001552114865
752	0.001552084811
753	0.001552034307
754	0.001551982255
755	0.001551980706
756	0.001551927724
757	0.001551927724
758	0.001551888375
759	0.001551886051
760	0.001551874432
761	0.001551812775
762	0.001551756385
763	0.001551735006
764	0.001551674898
765	0.001551655378
766	0.001551655378
767	0.001551623155
768	0.00155162455
769	0.001540273254
770	0.001540273254
771	0.001540258382
772	0.001540174106
773	0.00154018526
774	0.001540172092
775	0.001540133363
776	0.001540133363
777	0.0015401109
778	0.001540092155
779	0.001540064424
780	0.001540040567
781	0.001540031272
782	0.001539988515
783	0.001539972093
784	0.001539974262
785	0.001539939716
786	0.001539917562
787	0.001539916788
788	0.001539916788
789	0.001539897423
790	0.001539916013
791	0.001539891691
792	0.001539838554
793	0.001539832667
794	0.001539832667
795	0.001539826161
796	0.001539813457
797	0.001539815626
798	0.001539815626
799	0.001539728563
800	0.001539696495
801	0.001539692312
802	0.001539692312
803	0.001539619345
804	0.00153962012
805	0.00153962012
806	0.00153962012
807	0.001539594559
808	0.001539587897
809	0.001539523761
810	0.001539530577
811	0.001539462723
812	0.001539222136
813	0.001539191617
814	0.001539181083
815	0.001539181083
816	0.001539173492
817	0.001539135072
818	0.001539113074
819	0.001539102075
820	0.001539102075
821	0.001539094019
822	0.001539094019
823	0.001539041657
824	0.001538952734
825	0.001538901456
826	0.001538876204
827	0.001538830968
828	0.001538830968
829	0.001538811759
830	0.001538749017
831	0.001538712766
832	0.00153869588
833	0.001538701767
834	0.001538644447
835	0.001538629265
836	0.001538626012
837	0.001538561876
838	0.001538568693
839	0.001538558468
840	0.001538536625
841	0.001538508894
842	0.001538506106
843	0.001538441505
844	0.001538425084
845	0.001538403395
846	0.001538399212
847	0.001538390537
848	0.001538390537
849	0.001538384185
850	0.001538384185
851	0.001538341118
852	0.001538333062
853	0.001538333527
854	0.001538284728
855	0.001538204481
856	0.001538202312
857	0.001538151344
858	0.001538153823
859	0.001538131669
860	0.00153810115
861	0.00153807435
862	0.001538066604
863	0.001538046619
864	0.001538023537
865	0.001538015946
866	0.001538014087
867	0.001537995961
868	0.001537995961
869	0.001537955837
870	0.00153793136
871	0.001537922995
872	0.001537907968
873	0.00153788566
874	0.00153786583
875	0.001537839184
876	0.001537835156
877	0.001537807891
878	0.00153771556
879	0.001537729193
880	0.001537705645
881	0.001537654058
882	0.00153764058
883	0.001537622919
884	0.001537605878
885	0.001537593175
886	0.001537592245
887	0.001537565909
888	0.001537551967
889	0.001537543291
890	0.001537523772
891	0.001537514941
892	0.001537499449
893	0.001537483493
894	0.001537456537
895	0.001537399992
896	0.001537396584
897	0.001537322998
898	0.001537272805
899	0.001537279621
900	0.001537214091
901	0.001537158475
902	0.001537158475
903	0.001537150884
904	0.001537094649
905	0.001537094029
906	0.001537099297
907	0.001537115873
908	0.001537115873
909	0.001537065215
910	0.001537033457
911	0.001537065679
912	0.001537001853
913	0.00153698946
914	0.001536991939
915	0.00153694128
916	0.001536927958
917	0.001536879313
918	0.001536601701
919	0.001536580012
920	0.00153652765
921	0.001536536635
922	0.001536510919
923	0.00153649806
924	0.00153649806
925	0.001536496976
926	0.001536314948
927	0.001536306892
928	0.001536248178
929	0.001536216265
930	0.001535977846
931	0.001535964368
932	0.001535931991
933	0.001535887839
934	0.001535837491
935	0.00153584818
936	0.001535779087
937	0.001535714641
938	0.00153570612
939	0.001535698684
940	0.0015356787
941	0.001535661969
942	0.001535626028
943	0.001532916205
944	0.001532889404
945	0.001532596454
946	0.001532496687
947	0.0015324908
948	0.0015324908
949	0.001532481195
950	0.001532443395
951	0.001532433791
952	0.001532433791
953	0.001532414116
954	0.001532414116
955	0.001532368415
956	0.00153235029
957	0.001532330925
958	0.001532330615
959	0.001532305519
960	0.001532305519
961	0.001532241847
962	0.00153219971
963	0.00153217167
964	0.001532178486
965	0.001532178486
966	0.001532144094
967	0.001532145333
968	0.001532145333
969	0.001532127983
970	0.001531787783
971	0.001531739759
972	0.001531752152
973	0.001531724886
974	0.001531724886
975	0.001531668496
976	0.001531655328
977	0.001531637823
978	0.001531631006
979	0.001531631006
980	0.001531602811
981	0.001531564392
982	0.001531564392
983	0.001531564392
984	0.001531550759
985	0.001531507072
986	0.001531455639
987	0.00153144464
988	0.001531456879
989	0.001531390574
990	0.001531350295
991	0.00153133248
992	0.001531314974
993	0.001531309707
994	0.001531292511
995	0.001531292511
996	0.001531258894
997	0.001531209785
998	0.001531165633
999	0.001514869824
